Listy do M.,,http://www.filmweb.pl/film/Listy+do+M.-2011-613510,2011,70,137263
"Dzień, w którym zatrzymała się Ziemia",The Day the Earth Stood Still,http://www.filmweb.pl/film/Dzie%C5%84%2C+w+kt%C3%B3rym+zatrzyma%C5%82a+si%C4%99+Ziemia-2008-442004,2008,57,137336
Galerianki,,http://www.filmweb.pl/film/Galerianki-2009-525892,2009,55,137113
Podaj dalej,Pay It Forward,http://www.filmweb.pl/Podaj.Dalej,2000,76,136633
"Borat: Podpatrzone w Ameryce, aby Kazachstan rósł w siłę, a ludzie żyli dostatniej",Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,http://www.filmweb.pl/Borat,2006,63,136270
Babel,,http://www.filmweb.pl/Babel,2006,74,136430
Wrogowie publiczni,Public Enemies,http://www.filmweb.pl/film/Wrogowie+publiczni-2009-467091,2009,72,135479
Wanted - Ścigani,Wanted,http://www.filmweb.pl/film/Wanted+-+%C5%9Acigani-2008-386028,2008,67,136019
Wieczny student,Van Wilder,http://www.filmweb.pl/Wieczny.Student,2002,67,135689
Tajemnica Brokeback Mountain,Brokeback Mountain,http://www.filmweb.pl/Tajemnica.Brokeback.Mountain,2005,73,135551
Equilibrium,,http://www.filmweb.pl/Equilibrium,2002,75,135561
Psy,,http://www.filmweb.pl/Psy,1992,76,134939
Nie zadzieraj z fryzjerem,You Don't Mess with the Zohan,http://www.filmweb.pl/film/Nie+zadzieraj+z+fryzjerem-2008-457545,2008,62,134923
Shrek Trzeci,Shrek the Third,http://www.filmweb.pl/Shrek.Trzeci,2007,66,134826
"Karol - człowiek, który został papieżem","Karol, un uomo diventato papa",http://www.filmweb.pl/Karol.Czlowiek.Ktory.Zostal.Papiezem,2005,69,134636
Adrenalina,Crank,http://www.filmweb.pl/film/Adrenalina-2006-264772,2006,71,131888
Królestwo niebieskie,Kingdom of Heaven,http://www.filmweb.pl/Krolestwo.Niebieskie,2005,72,130597
Drogówka,,http://www.filmweb.pl/film/Drog%C3%B3wka-2013-631979,2013,72,130981
Jesteś Bogiem,,http://www.filmweb.pl/film/Jeste%C5%9B+Bogiem-2012-544545,2012,69,130861
Memento,,http://www.filmweb.pl/Memento,2000,76,131351
Gra,The Game,http://www.filmweb.pl/Gra,1997,79,130519
Mumia,The Mummy,http://www.filmweb.pl/film/Mumia-1999-678,1999,68,130286
Wyznania gejszy,Memoirs of a Geisha,http://www.filmweb.pl/Wyznania.Gejszy,2005,77,129297
Apocalypto,,http://www.filmweb.pl/Apocalypto,2006,72,128981
Silent Hill,,http://www.filmweb.pl/Silent.Hill,2006,67,129155
Tylko mnie kochaj,,http://www.filmweb.pl/Tylko.Mnie.Kochaj,2006,58,129000
Sok z żuka,Beetle Juice,http://www.filmweb.pl/film/Sok+z+%C5%BCuka-1988-9641,1988,72,128988
Wyspa,The Island,http://www.filmweb.pl/Wyspa,2005,71,129095
Ghost Rider,,http://www.filmweb.pl/Ghost.Rider,2007,64,128375
Transformers: Zemsta upadłych,Transformers: Revenge of the Fallen,http://www.filmweb.pl/film/Transformers%3A+Zemsta+upad%C5%82ych-2009-442795,2009,72,127049
O północy w Paryżu,Midnight in Paris,http://www.filmweb.pl/film/O+p%C3%B3%C5%82nocy+w+Pary%C5%BCu-2011-562509,2011,71,126661
Thor,,http://www.filmweb.pl/film/Thor-2011-325418,2011,68,125999
Lektor,The Reader,http://www.filmweb.pl/film/Lektor-2008-439584,2008,78,126182
Kolekcjoner kości,The Bone Collector,http://www.filmweb.pl/film/Kolekcjoner+ko%C5%9Bci-1999-849,1999,75,125909
Iron Man 3,,http://www.filmweb.pl/film/Iron+Man+3-2013-491715,2013,74,124109
Cube,,http://www.filmweb.pl/Cube,1997,70,125190
Gwiezdne wojny: Część II - Atak klonów,Star Wars: Episode II - Attack of the Clones,http://www.filmweb.pl/Atak.Klonow,2002,74,124819
Narzeczony mimo woli,The Proposal,http://www.filmweb.pl/film/Narzeczony+mimo+woli-2009-437710,2009,71,125013
Człowiek w ogniu,Man on Fire,http://www.filmweb.pl/Czlowiek.W.Ogniu,2004,80,124179
Miasto Boga,Cidade de Deus,http://www.filmweb.pl/Miasto.Boga,2002,80,123876
Miasto gniewu,Crash,http://www.filmweb.pl/Miasto.Gniewu,2004,77,123685
Ultimatum Bourne'a,The Bourne Ultimatum,http://www.filmweb.pl/Ultimatum.Bournea,2007,78,123618
Dom zły,,http://www.filmweb.pl/film/Dom+z%C5%82y-2009-470384,2009,74,123454
Predator,,http://www.filmweb.pl/Predator,1987,73,123257
Nigdy w życiu!,,http://www.filmweb.pl/Nigdy.W.Zyciu,2004,62,122892
Żywot Briana,Life of Brian,http://www.filmweb.pl/Zywot.Briana,1979,80,122207
Rocky,,http://www.filmweb.pl/film/Rocky-1976-9190,1976,77,122254
Imię róży,Der Name der Rose,http://www.filmweb.pl/Imie.Rozy,1986,78,122239
Turysta,The Tourist,http://www.filmweb.pl/film/Turysta-2010-484295,2010,66,121782
Czas Apokalipsy,Apocalypse Now,http://www.filmweb.pl/Czas.Apokalipsy,1979,82,121918
Atlas chmur,Cloud Atlas,http://www.filmweb.pl/film/Atlas+chmur-2012-580801,2012,71,121607
Las Vegas Parano,Fear and Loathing in Las Vegas,http://www.filmweb.pl/Las.Vegas.Parano,1998,76,120438
X-Men 2,X2,http://www.filmweb.pl/X.Men2,2003,72,120471
8 Mila,8 Mile,http://www.filmweb.pl/film/8+Mila-2002-32358,2002,72,119976
To tylko seks,Friends with Benefits,http://www.filmweb.pl/film/To+tylko+seks-2011-587358,2011,68,120459
Misery,,http://www.filmweb.pl/film/Misery-1990-1237,1990,76,120452
60 sekund,Gone in Sixty Seconds,http://www.filmweb.pl/60.Sekund,2000,74,119468
Terminator: Ocalenie,Terminator Salvation,http://www.filmweb.pl/Terminator.Ocalenie,2009,66,118965
Wielki Gatsby,The Great Gatsby,http://www.filmweb.pl/film/Wielki+Gatsby-2013-506934,2013,73,117062
"Saga ""Zmierzch"": Księżyc w nowiu",The Twilight Saga: New Moon,http://www.filmweb.pl/film/Saga+%22Zmierzch%22%3A+Ksi%C4%99%C5%BCyc+w+nowiu-2009-491960,2009,56,118731
Underworld,,http://www.filmweb.pl/Underworld,2003,73,118375
Grawitacja,Gravity,http://www.filmweb.pl/film/Grawitacja-2013-564230,2013,68,116821
Łowca androidów,Blade Runner,http://www.filmweb.pl/Lowca.Androidow,1982,77,116966
Kod nieśmiertelności,Source Code,http://www.filmweb.pl/film/Kod+nie%C5%9Bmiertelno%C5%9Bci-2011-418967,2011,74,117605
Madagaskar 2,Madagascar: Escape 2 Africa,http://www.filmweb.pl/film/Madagaskar+2-2008-255725,2008,72,116712
"Kocha, lubi, szanuje","Crazy, Stupid, Love.",http://www.filmweb.pl/film/Kocha%2C+lubi%2C+szanuje-2011-564225,2011,74,117179
Gdzie jest Nemo?,Finding Nemo,http://www.filmweb.pl/Gdzie.Jest.Nemo,2003,71,116939
Od zmierzchu do świtu,From Dusk Till Dawn,http://www.filmweb.pl/film/Od+zmierzchu+do+%C5%9Bwitu-1996-8269,1996,72,116751
Gangi Nowego Jorku,Gangs of New York,http://www.filmweb.pl/Gangi.Nowego.Jorku,2002,71,116955
Bad Boys,,http://www.filmweb.pl/Bad.Boys,1995,75,116157
[Rec],,http://www.filmweb.pl/film/%5BRec%5D-2007-445353,2007,65,116848
Święci z Bostonu,The Boondock Saints,http://www.filmweb.pl/Swieci.Z.Bostonu,1999,79,116545
Szybcy i wściekli: Tokio Drift,The Fast and the Furious: Tokyo Drift,http://www.filmweb.pl/Szybcy.Wsciekli.Tokio.Drift,2006,71,116332
Powrót do przyszłości II,Back to the Future Part II,http://www.filmweb.pl/film/Powr%C3%B3t+do+przysz%C5%82o%C5%9Bci+II-1989-8824,1989,75,114012
Pretty Woman,,http://www.filmweb.pl/film/Pretty+Woman-1990-1238,1990,74,115007
Notting Hill,,http://www.filmweb.pl/film/Notting+Hill-1999-683,1999,71,114974
Projekt X,Project X,http://www.filmweb.pl/film/Projekt+X-2012-566646,2012,65,114404
Van Helsing,,http://www.filmweb.pl/Van.Helsing,2004,69,114798
Oszukana,Changeling,http://www.filmweb.pl/film/Oszukana-2008-293878,2008,78,116228
Toy Story,,http://www.filmweb.pl/film/Toy+Story-1995-711,1995,74,113828
Ojciec chrzestny III,The Godfather: Part III,http://www.filmweb.pl/film/Ojciec+chrzestny+III-1990-1091,1990,81,112819
Sierociniec,El Orfanato,http://www.filmweb.pl/Sierociniec,2007,70,114234
Holiday,The Holiday,http://www.filmweb.pl/Holiday,2006,73,114189
Masz wiadomość,You've Got Mail,http://www.filmweb.pl/Masz.Wiadomosc,1998,68,113556
Młodzi gniewni,Dangerous Minds,http://www.filmweb.pl/Mlodzi.Gniewni,1995,74,113541
X-Men,,http://www.filmweb.pl/film/X-Men-2000-969,2000,73,112819
Prometeusz,Prometheus,http://www.filmweb.pl/film/Prometeusz-2012-523230,2012,63,113223
P.S. Kocham cię,P.S. I Love You,http://www.filmweb.pl/Ps.Kocham.Cie,2007,75,113777
Książę Persji: Piaski czasu,Prince of Persia: The Sands of Time,http://www.filmweb.pl/film/Ksi%C4%85%C5%BC%C4%99+Persji%3A+Piaski+czasu-2010-260505,2010,70,113372
Katedra,,http://www.filmweb.pl/Katedra,2002,80,112454
Resident Evil,,http://www.filmweb.pl/Resident.Evil,2002,71,112626
Robin Hood: Książę złodziei,Robin Hood: Prince of Thieves,http://www.filmweb.pl/film/Robin+Hood%3A+Ksi%C4%85%C5%BC%C4%99+z%C5%82odziei-1991-9183,1991,72,112271
Rzeka tajemnic,Mystic River,http://www.filmweb.pl/Rzeka.Tajemnic,2003,78,111309
"Za szybcy, za wściekli",2 Fast 2 Furious,http://www.filmweb.pl/Za.Szybcy.Za.Wsciekli,2003,73,111152
X-Men Geneza: Wolverine,X-Men Origins: Wolverine,http://www.filmweb.pl/film/X-Men+Geneza%3A+Wolverine-2009-214307,2009,73,111106
Szkoła uwodzenia,Cruel Intentions,http://www.filmweb.pl/Szkola.Uwodzenia,1999,67,110332
Rain Man,,http://www.filmweb.pl/Rain.Man,1988,81,109005
50 pierwszych randek,50 First Dates,http://www.filmweb.pl/50.Pierwszych.Randek,2004,69,109603
Miasto aniołów,City of Angels,http://www.filmweb.pl/Miasto.Aniolow,1998,76,109144
Salt,,http://www.filmweb.pl/film/Salt-2010-418952,2010,65,109636
Niezniszczalni,The Expendables,http://www.filmweb.pl/film/Niezniszczalni-2010-311443,2010,67,108971
Dług,,http://www.filmweb.pl/Dlug,1999,78,108931
007 Quantum of Solace,Quantum of Solace,http://www.filmweb.pl/film/007+Quantum+of+Solace-2008-349210,2008,68,109150
Zodiak,Zodiac,http://www.filmweb.pl/Zodiak,2007,70,106467
Gwiezdny pył,Stardust,http://www.filmweb.pl/Gwiezdny.Pyl,2007,73,108063
X-Men: Pierwsza klasa,X-Men: First Class,http://www.filmweb.pl/film/X-Men%3A+Pierwsza+klasa-2011-489280,2011,73,106533
21 gramów,21 Grams,http://www.filmweb.pl/21.Gramow,2003,77,107671
Drakula,Dracula,http://www.filmweb.pl/Drakula,1992,76,107418
Monty Python i Święty Graal,Monty Python and the Holy Grail,http://www.filmweb.pl/Monty.Python.Swiety.Graal,1975,81,105882
Millerowie,We're the Millers,http://www.filmweb.pl/film/Millerowie-2013-152844,2013,72,105987
Millerowie,We're the Millers,http://www.filmweb.pl/film/Millerowie-2013-152844,2013,72,105987
King Kong,,http://www.filmweb.pl/King.Kong,2005,65,106963
Potwory i spółka,"Monsters, Inc.",http://www.filmweb.pl/Potwory.I.Spolka,2001,75,106255
Nic śmiesznego,,http://www.filmweb.pl/Nic.Smiesznego,1995,74,105757
Kapitan Phillips,Captain Phillips,http://www.filmweb.pl/film/Kapitan+Phillips-2013-643366,2013,78,105185
Romeo i Julia,Romeo + Juliet,http://www.filmweb.pl/film/Romeo+i+Julia-1996-550,1996,69,105655
Powrót do przyszłości III,Back to the Future Part III,http://www.filmweb.pl/film/Powr%C3%B3t+do+przysz%C5%82o%C5%9Bci+III-1990-8825,1990,74,104088
Zaplątani,Tangled,http://www.filmweb.pl/film/Zapl%C4%85tani-2010-122832,2010,77,105060
Kasyno,Casino,http://www.filmweb.pl/Kasyno,1995,81,103500
Rambo: Pierwsza krew,First Blood,http://www.filmweb.pl/Rambo.Pierwsza.Krew,1982,73,105353
"Saga ""Zmierzch"": Zaćmienie",The Twilight Saga: Eclipse,http://www.filmweb.pl/film/Saga+%22Zmierzch%22%3A+Za%C4%87mienie-2010-494538,2010,58,104832
Wyścig z czasem,In Time,http://www.filmweb.pl/film/Wy%C5%9Bcig+z+czasem-2011-587175,2011,71,104754
Uwierz w ducha,Ghost,http://www.filmweb.pl/film/Uwierz+w+ducha-1990-1258,1990,74,103846
Między słowami,Lost in Translation,http://www.filmweb.pl/Miedzy.Slowami,2003,74,102376
Dwunastu gniewnych ludzi,12 Angry Men,http://www.filmweb.pl/film/Dwunastu+gniewnych+ludzi-1957-30701,1957,87,102109
"Poszukiwany, poszukiwana",,http://www.filmweb.pl/film/Poszukiwany%2C+poszukiwana-1972-1169,1972,75,103058
Speed: Niebezpieczna prędkość,Speed,http://www.filmweb.pl/film/Speed%3A+Niebezpieczna+pr%C4%99dko%C5%9B%C4%87-1994-1012,1994,67,102693
Patriota,The Patriot,http://www.filmweb.pl/Patriota,2000,75,102579
Billy Elliot,,http://www.filmweb.pl/Billy.Elliot,2000,76,102733
Transformers 3,Transformers: Dark of the Moon,http://www.filmweb.pl/film/Transformers+3-2011-505976,2011,71,102086
Szybcy i wściekli 5,Fast Five,http://www.filmweb.pl/film/Szybcy+i+w%C5%9Bciekli+5-2011-560189,2011,75,101653
Mroczne cienie,Dark Shadows,http://www.filmweb.pl/film/Mroczne+cienie-2012-483333,2012,67,101712
Krucjata Bourne'a,The Bourne Supremacy,http://www.filmweb.pl/Krucjata.Bournea,2004,77,101480
Indiana Jones i Świątynia Zagłady,Indiana Jones and the Temple of Doom,http://www.filmweb.pl/film/Indiana+Jones+i+%C5%9Awi%C4%85tynia+Zag%C5%82ady-1984-1214,1984,76,100916
Zakochana złośnica,10 Things I Hate About You,http://www.filmweb.pl/film/Zakochana+z%C5%82o%C5%9Bnica-1999-721,1999,71,100491
Zanim odejdą wody,Due Date,http://www.filmweb.pl/film/Zanim+odejd%C4%85+wody-2010-530732,2010,67,100909
Marsjanie atakują!,Mars Attacks!,http://www.filmweb.pl/film/Marsjanie+atakuj%C4%85%21-1996-534,1996,54,100458
E.T.,E.T.: The Extra-Terrestrial,http://www.filmweb.pl/E.T,1982,71,100374
Szklana pułapka 4.0,Live Free or Die Hard,http://www.filmweb.pl/4.Szklana.Pulapka,2007,70,100724
Obecność,The Conjuring,http://www.filmweb.pl/film/Obecno%C5%9B%C4%87-2013-627100,2013,74,99397
American Psycho,,http://www.filmweb.pl/film/American+Psycho-2000-1075,2000,72,99472
Aleksander,Alexander,http://www.filmweb.pl/Aleksander,2004,63,98892
Starsza pani musi zniknąć,Duplex,http://www.filmweb.pl/Starsza.Pani.Musi.Zniknac,2003,66,97954
Zapowiedź,Knowing,http://www.filmweb.pl/film/Zapowied%C5%BA-2009-119847,2009,67,99444
Wciąż ją kocham,Dear John,http://www.filmweb.pl/film/Wci%C4%85%C5%BC+j%C4%85+kocham-2010-481963,2010,73,99543
Spider-Man 2,,http://www.filmweb.pl/2.Spiderman,2004,67,98487
Szybko i wściekle,Fast & Furious,http://www.filmweb.pl/film/Szybko+i+w%C5%9Bciekle-2009-461504,2009,74,99085
Piękna i Bestia,Beauty and the Beast,http://www.filmweb.pl/film/Pi%C4%99kna+i+Bestia-1991-31366,1991,76,97206
American Pie: Zjazd absolwentów,American Reunion,http://www.filmweb.pl/film/American+Pie%3A+Zjazd+absolwent%C3%B3w-2012-593914,2012,69,98196
Cztery pokoje,Four Rooms,http://www.filmweb.pl/Cztery.Pokoje,1995,76,98227
Zakochany bez pamięci,Eternal Sunshine of the Spotless Mind,http://www.filmweb.pl/Zakochany.Bez.Pamieci,2004,73,98284
Sens życia wg Monty Pythona,The Meaning of Life,http://www.filmweb.pl/film/Sens+%C5%BCycia+wg+Monty+Pythona-1983-1100,1983,80,98166
Pocahontas,,http://www.filmweb.pl/film/Pocahontas-1995-8712,1995,75,97638
World War Z,,http://www.filmweb.pl/film/World+War+Z-2013-345957,2013,67,97193
Fanatyk,The Believer,http://www.filmweb.pl/Fanatyk,2001,74,97589
Kraina lodu,Frozen,http://www.filmweb.pl/film/Kraina+lodu-2013-651932,2013,78,98658
Full Metal Jacket,,http://www.filmweb.pl/film/Full+Metal+Jacket-1987-8625,1987,81,97560
Taxi,,http://www.filmweb.pl/film/Taxi-1998-727,1998,71,97247
Lepiej późno niż później,Something's Gotta Give,http://www.filmweb.pl/Lepiej.Pozno.Niz.Pozniej,2003,70,97506
Duma i uprzedzenie,Pride & Prejudice,http://www.filmweb.pl/Duma.I.Uprzedzenie,2005,78,96568
Labirynt,Prisoners,http://www.filmweb.pl/film/Labirynt-2013-507169,2013,78,97351
John Q.,John Q,http://www.filmweb.pl/film/John+Q.-2002-31674,2002,75,96387
Bridget Jones: W pogoni za rozumem,Bridget Jones: The Edge of Reason,http://www.filmweb.pl/Bridget.Jones.W.Pogoni.Za.Rozumem,2004,69,95797
Zapaśnik,The Wrestler,http://www.filmweb.pl/film/Zapa%C5%9Bnik-2008-461946,2008,71,96119
Toy Story 3,,http://www.filmweb.pl/film/Toy+Story+3-2010-172884,2010,72,96598
American Pie 2,,http://www.filmweb.pl/film/American+Pie+2-2001-31042,2001,68,95644
X-Men: Ostatni bastion,X-Men: The Last Stand,http://www.filmweb.pl/X.Men.Ostatni.Bastion,2006,72,95265
Kac Vegas III,The Hangover Part III,http://www.filmweb.pl/film/Kac+Vegas+III-2013-625680,2013,61,95018
Rejs,,http://www.filmweb.pl/Rejs,1970,76,95290
Ocean's Twelve: Dogrywka,Ocean's Twelve,http://www.filmweb.pl/Oceans.12.Dogrywka,2004,72,94950
Ocean's Twelve: Dogrywka,Ocean's Twelve,http://www.filmweb.pl/Oceans.12.Dogrywka,2004,72,94950
Gorączka,Heat,http://www.filmweb.pl/Goraczka,1995,81,94563
Pi,,http://www.filmweb.pl/Pi,1998,74,94616
Indiana Jones i Królestwo Kryształowej Czaszki,Indiana Jones and the Kingdom of the Crystal Skull,http://www.filmweb.pl/Krolestwo.Krysztalowej.Czaszki,2008,66,94178
Śniadanie u Tiffany'ego,Breakfast at Tiffany's,http://www.filmweb.pl/film/%C5%9Aniadanie+u+Tiffany%27ego-1961-1318,1961,79,93485
Księga ocalenia,The Book of Eli,http://www.filmweb.pl/film/Ksi%C4%99ga+ocalenia-2010-450356,2010,70,94087
Dzień świstaka,Groundhog Day,http://www.filmweb.pl/Dzien.Swistaka,1993,72,93277
Kosmiczny mecz,Space Jam,http://www.filmweb.pl/film/Kosmiczny+mecz-1996-582,1996,69,93266
Shrek Forever,Shrek Forever After,http://www.filmweb.pl/film/Shrek+Forever-2010-133925,2010,66,93667
Ace Ventura: Zew natury,Ace Ventura: When Nature Calls,http://www.filmweb.pl/film/Ace+Ventura%3A+Zew+natury-1995-3691,1995,66,92857
Jeden dzień,One Day,http://www.filmweb.pl/film/Jeden+dzie%C5%84-2011-571418,2011,76,93378
Numer 23,The Number 23,http://www.filmweb.pl/film/Numer+23-2007-260173,2007,70,92611
500 dni miłości,(500) Days of Summer,http://www.filmweb.pl/film/500+dni+mi%C5%82o%C5%9Bci-2009-480762,2009,73,92446
Noc w muzeum,Night at the Museum,http://www.filmweb.pl/Noc.W.Muzeum,2006,63,92262
Step Up 2,Step Up 2: The Streets,http://www.filmweb.pl/2.Step.Up,2008,68,92370
Paranormal Activity,,http://www.filmweb.pl/film/Paranormal+Activity-2007-475848,2007,63,91468
Operacja Argo,Argo,http://www.filmweb.pl/film/Operacja+Argo-2012-614165,2012,73,91540
Pani Doubtfire,Mrs. Doubtfire,http://www.filmweb.pl/film/Pani+Doubtfire-1993-8515,1993,69,91613
Death Race: Wyścig śmierci,Death Race,http://www.filmweb.pl/film/Death+Race%3A+Wy%C5%9Bcig+%C5%9Bmierci-2008-219437,2008,69,92382
Ogniem i mieczem,,http://www.filmweb.pl/Ogniem.I.Mieczem,1999,68,91944
Niesamowity Spider-Man,The Amazing Spider-Man,http://www.filmweb.pl/film/Niesamowity+Spider-Man-2012-401436,2012,68,90524
Siedem lat w Tybecie,Seven Years in Tibet,http://www.filmweb.pl/film/Siedem+lat+w+Tybecie-1997-168,1997,75,90987
Pokłosie,,http://www.filmweb.pl/film/Pok%C5%82osie-2012-624892,2012,75,90446
2001: Odyseja kosmiczna,2001: A Space Odyssey,http://www.filmweb.pl/2001.Odyseja.Kosmiczna,1968,77,90782
Vanilla Sky,,http://www.filmweb.pl/Vanilla.Sky,2001,73,90606
Dyktator,The Dictator,http://www.filmweb.pl/film/Dyktator-2012-614257,2012,64,90155
I że cię nie opuszczę,The Vow,http://www.filmweb.pl/film/I+%C5%BCe+ci%C4%99+nie+opuszcz%C4%99-2012-563139,2012,73,88276
"Saga ""Zmierzch"": Przed świtem. Część 1",The Twilight Saga: Breaking Dawn - Part 1,http://www.filmweb.pl/film/Saga+%22Zmierzch%22%3A+Przed+%C5%9Bwitem.+Cz%C4%99%C5%9B%C4%87+1-2011-496917,2011,57,88868
Dziecko Rosemary,Rosemary's Baby,http://www.filmweb.pl/Dziecko.Rosemary,1968,77,89026
Nie ma mocnych,,http://www.filmweb.pl/Nie.Ma.Mocnych,1974,77,89961
Captain America: Pierwsze starcie,Captain America: The First Avenger,http://www.filmweb.pl/film/Captain+America%3A+Pierwsze+starcie-2011-219796,2011,65,89721
American Pie: Wesele,American Wedding,http://www.filmweb.pl/American.Pie.Wesele,2003,67,89822
E=mc²,,http://www.filmweb.pl/film/E%3Dmc%C2%B2-2002-5333,2002,62,88201
Królewna Śnieżka i Łowca,Snow White and the Huntsman,http://www.filmweb.pl/film/Kr%C3%B3lewna+%C5%9Anie%C5%BCka+i+%C5%81owca-2012-600541,2012,63,89828
Mr. Nobody,,http://www.filmweb.pl/film/Mr.+Nobody-2009-269102,2009,74,88947
Faceci w czerni II,Men in Black II,http://www.filmweb.pl/2.Faceci.W.Czerni,2002,68,89720
Egzorcysta,The Exorcist,http://www.filmweb.pl/Egzorcysta,1973,76,88886
Twierdza,The Rock,http://www.filmweb.pl/Twierdza,1996,75,89561
Spider-Man 3,,http://www.filmweb.pl/3.Spiderman,2007,67,88739
Plan doskonały,Inside Man,http://www.filmweb.pl/Plan.Doskonaly,2006,77,86538
Starcie tytanów,Clash of the Titans,http://www.filmweb.pl/film/Starcie+tytan%C3%B3w-2010-328812,2010,64,88348
Nagi instynkt,Basic Instinct,http://www.filmweb.pl/film/Nagi+instynkt-1992-1063,1992,71,88043
Pluton,Platoon,http://www.filmweb.pl/Pluton,1986,82,88572
Kung Fu Panda,,http://www.filmweb.pl/film/Kung+Fu+Panda-2008-220402,2008,71,87083
Uśpieni,Sleepers,http://www.filmweb.pl/film/U%C5%9Bpieni-1996-616,1996,80,88127
Skarb narodów: Księga tajemnic,National Treasure: Book of Secrets,http://www.filmweb.pl/Skarb.Narodow.Ksiega.Tajemnic,2007,70,87519
Ocean's 13,Ocean's Thirteen,http://www.filmweb.pl/Oceans.13,2007,73,86575
Łowca jeleni,The Deer Hunter,http://www.filmweb.pl/Lowca.Jeleni,1978,81,86899
Witaj w klubie,Dallas Buyers Club,http://www.filmweb.pl/film/Witaj+w+klubie-2013-657859,2013,78,86731
Kariera Nikosia Dyzmy,,http://www.filmweb.pl/Kariera.Nikosia.Dyzmy,2002,66,86112
Witaj w klubie,Dallas Buyers Club,http://www.filmweb.pl/film/Witaj+w+klubie-2013-657859,2013,78,86731
